
9.990,31,42,43,48,2,144,111,36
10.010,31,42,43,48,2,144,110,54
9.810,31,42,43,48,2,144,108,5
10.160,32,42,43,48,2,144,108,22
10.110,32,42,43,48,2,144,108,39
9.940,32,42,43,48,2,144,108,56
9.770,32,42,43,48,2,144,111,2
10.250,32,42,43,48,2,144,112,19
10.000,32,43,43,48,2,144,114,33
9.780,31,43,43,48,2,144,114,50
9.960,31,42,43,48,2,144,113,1
10.050,31,43,43,48,2,144,115,31
10.240,31,43,43,48,2,144,116,47
9.770,31,43,43,48,2,144,115,49
9.920,31,43,43,48,2,144,116,13
10.110,31,43,43,48,2,144,115,31
9.990,31,43,43,48,2,144,113,34
9.940,31,42,43,48,2,144,112,53
9.870,31,43,43,48,2,144,113,0
10.220,31,42,43,48,2,144,112,19
9.970,31,42,43,48,2,144,111,36
10.000,31,42,43,48,2,144,112,53
9.770,31,42,43,48,2,144,112,2
10.200,31,42,43,48,2,144,113,18
10.060,31,42,43,48,2,144,112,36
9.840,31,43,43,48,2,144,114,50
9.940,31,43,43,48,2,144,115,14
10.060,31,43,43,48,2,144,114,16
10.140,31,43,43,48,2,144,114,33
9.830,31,43,43,48,2,144,112,52
9.930,31,43,43,48,2,144,114,15
10.040,31,43,43,48,2,144,114,16
10.160,31,43,43,48,2,144,115,32
9.840,31,43,43,48,2,144,114,50
9.900,31,42,43,48,2,144,110,3
10.150,31,42,43,48,2,144,111,19
10.070,31,42,43,48,2,144,110,37
9.910,31,42,43,48,2,144,110,54
10.030,31,42,43,48,2,144,110,3
9.980,32,42,43,48,2,144,108,22
10.090,32,42,43,48,2,144,107,40
9.880,32,42,43,48,2,144,107,57
10.000,32,42,43,48,2,144,107,6
9.980,32,42,43,48,2,144,108,22
10.060,32,42,43,48,2,144,111,36
9.850,31,42,43,48,2,144,112,53
10.010,31,42,43,48,2,144,112,2
9.940,31,42,43,48,2,144,112,19
10.170,31,43,43,48,2,144,113,34
9.920,31,43,43,48,2,144,114,50
9.880,31,43,43,48,2,144,113,0
10.000,31,43,43,48,2,144,114,16
10.150,31,43,43,48,2,144,112,35
9.870,31,42,43,48,2,144,111,53
10.000,31,42,43,48,2,144,112,2
9.960,31,42,43,48,2,144,111,19
9.920,31,42,43,48,2,144,111,36
10.080,32,42,43,48,2,144,109,55
10.080,32,42,43,48,2,144,109,4
9.980,32,42,43,48,2,144,109,21
10.080,32,42,43,48,2,144,110,37
9.900,32,42,43,48,2,144,109,55
9.980,32,42,43,48,2,144,110,3
10.040,32,43,43,48,2,144,111,18
9.970,32,43,43,48,2,144,111,35
9.980,32,43,43,48,2,144,111,52
9.910,32,42,43,48,2,144,110,3
10.040,31,43,43,48,2,144,115,31
10.100,31,43,43,48,2,144,116,47
9.900,31,43,43,48,2,144,115,49
9.900,31,43,43,48,2,144,116,13
10.110,31,43,43,48,2,144,115,31
9.980,31,43,43,48,2,144,113,34
10.000,31,43,43,48,2,144,113,51
9.900,31,43,43,48,2,144,114,15
10.110,31,43,43,48,2,144,113,17
9.980,31,42,43,48,2,144,111,36
10.030,31,42,43,48,2,144,111,53
9.930,31,42,43,48,2,144,110,3
10.060,31,42,43,48,2,144,111,19
9.950,31,42,43,48,2,144,110,37
9.820,31,42,43,48,2,144,112,53
10.120,31,42,43,48,2,144,113,1
9.880,31,42,43,48,2,144,112,19
10.130,31,42,43,48,2,144,113,35
9.860,31,42,43,48,2,144,112,53
10.040,31,43,43,48,2,144,115,14
9.960,31,43,43,48,2,144,115,31
10.180,31,43,43,48,2,144,115,32
9.820,31,43,43,48,2,144,115,49
9.970,31,42,43,48,2,144,112,2
10.030,31,42,43,48,2,144,113,18
10.120,31,42,43,48,2,144,112,36
9.890,31,42,43,48,2,144,113,52
9.930,31,42,43,48,2,144,112,2
10.080,31,42,43,48,2,144,111,19
10.130,31,42,43,48,2,144,112,36
9.850,31,42,43,48,2,144,111,53
10.010,31,42,43,48,2,144,112,2
10.000,31,42,43,48,2,144,111,19
10.050,31,43,43,48,2,144,113,34
9.930,31,43,43,48,2,144,113,51
9.970,31,43,43,48,2,144,113,0
0.500,31,43,43,48,2,144,113,0
0.500,31,43,43,48,2,144,113,0
0.500,31,43,43,48,2,144,113,0
0.500,31,43,43,48,2,144,113,0
0.500,31,43,43,48,2,144,113,0
0.500,31,43,43,48,2,144,113,0
20.540,31,43,43,48,2,144,113,17
10.000,31,43,43,48,2,144,118,45
10.290,31,44,44,48,2,144,123,55
9.570,31,45,44,48,2,144,131,12
10.140,31,45,45,48,2,144,142,17
10.000,31,45,45,48,2,144,142,34
9.750,31,45,45,48,2,144,142,51
10.050,31,45,45,48,2,144,142,0
9.940,31,45,46,48,2,144,142,16
10.240,31,45,46,48,2,144,142,33
9.770,31,45,46,48,2,144,142,50
10.020,31,45,47,48,2,144,141,15
9.980,32,45,47,48,2,144,141,16
10.250,32,45,48,48,2,144,141,33
9.750,32,45,48,48,2,144,141,50
10.080,32,45,48,48,2,144,141,15
9.920,32,45,49,48,2,144,141,31
10.090,32,45,49,48,2,144,140,33
9.910,32,45,49,48,2,144,140,50
10.030,32,45,50,48,2,144,140,14
9.980,32,45,50,48,2,144,140,31
10.090,32,45,51,48,2,144,140,47
9.890,32,45,51,48,2,144,140,48
9.970,32,45,51,48,2,144,140,13
10.030,33,47,51,48,2,145,143,23
10.120,32,47,52,48,2,145,143,40
9.890,32,47,52,48,2,145,143,57
11.550,32,47,53,48,2,145,143,5
8.450,33,48,53,48,2,145,142,22
10.350,33,48,54,48,2,145,141,39
9.880,34,48,54,48,2,145,141,55
9.580,34,48,54,48,2,145,141,4
10.410,34,48,54,48,2,145,141,21
9.790,34,48,53,48,2,145,141,39
10.180,34,48,54,48,2,145,141,55
9.720,34,48,54,48,2,145,141,4
10.090,34,48,54,48,2,145,141,21
9.980,35,49,54,48,2,145,141,36
10.200,35,49,54,48,2,145,141,53
9.680,35,49,54,48,2,145,141,2
10.130,35,49,54,48,2,145,141,19
9.940,35,49,54,48,2,145,140,37
10.180,36,50,54,48,2,145,140,52
9.590,36,50,53,48,2,145,140,2
10.410,36,50,54,48,2,145,140,18
9.790,36,50,54,48,2,145,140,35
10.190,36,50,53,48,2,145,140,53
9.610,36,50,53,48,2,145,139,3
10.370,36,50,53,48,2,145,139,20
9.760,36,50,53,48,2,145,139,37
10.230,37,51,52,48,2,145,145,48
9.560,34,51,52,48,2,145,144,1
10.420,34,51,52,48,2,146,144,17
10.770,34,51,52,48,2,146,144,34
9.210,34,51,52,48,2,146,144,51
9.720,34,51,52,48,2,146,144,0
10.270,34,51,52,48,2,146,144,17
9.810,34,51,52,48,2,146,144,34
10.170,35,51,50,48,2,146,135,60
9.590,35,51,51,48,2,146,143,0
10.580,35,51,51,48,2,146,141,19
9.640,35,51,50,48,2,146,133,45
10.180,35,50,50,48,2,146,127,52
9.920,35,50,49,48,2,146,124,5
10.090,35,50,50,48,2,146,124,21
9.780,35,49,49,48,2,146,122,42
10.220,35,49,49,48,2,146,118,63
9.510,35,48,48,48,2,146,116,0
10.500,33,48,48,48,2,147,118,16
9.710,33,48,48,48,2,147,115,36
10.280,33,47,48,48,2,147,113,55
9.490,33,49,64,48,2,147,134,68
10.520,32,49,65,48,2,147,134,85
9.690,32,49,78,48,2,147,134,105
10.300,32,49,78,48,2,147,134,122
9.570,32,48,78,48,2,147,129,77
10.460,32,48,92,48,2,147,129,81
9.620,32,49,92,48,2,147,146,97
10.360,32,49,98,48,2,147,146,125
9.860,33,50,98,48,2,147,144,74
10.340,34,50,99,48,2,147,144,89
9.390,34,50,99,48,2,147,144,106
10.580,38,56,99,48,2,147,141,115
9.380,39,56,98,48,2,147,141,64
10.650,39,56,99,48,2,147,141,80
9.350,39,56,99,48,2,147,141,97
10.590,43,61,98,48,2,147,141,122
9.330,43,61,98,48,2,147,142,70
10.630,43,61,99,48,2,148,142,85
10.160,43,61,99,48,2,148,142,102
9.860,45,65,98,48,2,148,139,118
9.360,47,65,98,48,2,148,139,65
10.580,47,65,98,48,2,148,139,82
9.500,47,65,98,48,2,148,139,99
10.510,49,68,97,48,2,148,137,115
9.390,51,68,97,48,2,148,136,79
10.620,51,68,97,48,2,148,136,80
9.390,51,68,97,48,2,148,136,97
10.580,53,71,96,48,2,148,140,122
9.640,52,71,95,48,2,148,139,73
10.460,52,71,96,48,2,149,139,89
9.310,54,73,96,48,2,149,141,100
10.540,53,73,95,48,2,149,141,118
9.450,53,73,94,48,2,149,141,68
10.510,53,73,96,48,2,151,141,82
0.500,53,73,96,48,2,151,141,82
0.500,53,73,96,48,2,151,141,82
0.500,53,73,96,48,2,151,141,82
0.500,53,73,96,48,2,151,141,82
20.000,53,74,95,48,2,151,143,96
10.510,52,74,94,48,2,151,143,115
9.260,52,74,94,48,2,151,143,64
10.820,53,76,96,48,2,155,146,87
9.180,51,76,96,48,2,155,144,108
10.760,52,76,95,48,2,155,144,124
9.240,52,76,95,48,2,155,148,69
10.760,49,76,96,48,2,157,148,87
9.230,49,76,96,48,2,157,146,106
10.680,51,76,95,48,2,157,149,118
9.340,48,76,94,48,2,157,148,72
10.740,49,76,95,48,2,159,148,85
9.250,49,76,95,48,2,159,167,100
10.680,33,78,94,48,2,159,167,115
9.320,33,78,93,48,2,159,167,65
10.700,34,79,88,48,2,161,171,80
9.300,30,79,88,48,2,161,171,100
11.450,30,79,72,48,2,161,171,116
8.540,28,72,72,48,2,161,175,70
10.680,24,72,60,48,2,161,175,18
9.560,24,72,60,48,2,161,175,35
10.350,25,73,44,48,2,161,179,62
9.170,22,73,43,48,2,161,179,15
10.860,22,73,22,48,2,162,179,19
9.380,20,67,21,48,2,162,189,35
10.570,14,67,20,48,2,162,189,58
9.190,14,56,21,48,2,162,137,1
10.900,13,53,20,48,2,162,138,22
10.600,12,53,20,48,2,162,138,40
8.530,12,50,19,48,2,162,139,60
9.960,11,50,19,48,2,162,139,10
10.820,11,50,19,48,2,162,139,27
9.430,10,47,20,48,2,162,142,43
9.790,9,47,20,48,2,162,142,61
9.970,9,47,20,48,2,162,142,10
10.750,10,44,20,48,2,162,121,17
9.490,12,42,19,48,2,162,117,39
9.740,12,39,19,48,2,162,121,55
10.010,10,37,20,48,2,162,118,10
11.330,10,35,20,48,2,162,114,17
8.680,9,34,22,48,2,162,84,46
10.940,26,31,22,48,2,162,80,53
9.310,26,30,22,48,2,162,78,4
9.770,25,28,23,48,2,161,73,29
10.210,28,27,23,48,2,161,73,44
10.770,27,27,23,48,2,161,73,62
9.190,26,29,26,48,2,161,73,7
9.720,29,29,26,48,2,159,73,22
10.270,29,28,26,48,2,159,73,40
9.740,27,31,26,48,2,159,73,56
10.080,31,29,29,48,2,159,73,0
9.900,29,29,29,48,2,155,73,23
10.100,29,29,30,48,2,155,73,39
9.790,28,35,34,48,2,155,81,58
10.200,31,36,35,48,2,155,90,9
9.920,28,37,35,48,2,151,93,29
10.190,28,38,35,48,2,151,94,44
9.810,28,41,37,48,2,151,96,55
10.190,32,42,38,48,2,151,102,9
9.800,31,43,38,48,2,148,105,25
10.180,31,43,38,48,2,148,105,42
9.810,31,45,39,48,2,148,111,50
10.170,31,45,39,48,2,148,113,14
9.820,31,46,39,48,2,148,115,28
10.160,31,45,39,48,2,148,114,47
9.610,32,46,39,48,2,148,104,56
10.360,35,45,39,48,2,148,103,4
9.640,34,46,39,48,2,147,104,21
10.360,34,45,39,48,2,147,103,40
9.630,35,46,40,48,2,147,98,59
10.550,36,46,40,48,2,147,99,6
9.700,35,50,40,48,2,147,121,16
10.280,35,50,41,48,2,147,121,32
9.440,36,50,41,48,2,147,117,52
10.540,36,50,41,48,2,147,117,1
9.500,35,50,41,48,2,147,114,22
0.500,35,50,41,48,2,147,114,22
0.500,35,50,41,48,2,147,114,22
0.500,35,50,41,48,2,147,114,22
0.500,35,50,41,48,2,147,114,22
0.500,35,50,41,48,2,147,114,22
20.960,35,50,41,48,2,147,116,37
9.540,36,49,41,48,2,147,107,62
10.450,36,48,41,48,2,147,103,0
9.600,37,48,41,48,2,147,102,17
10.370,37,47,41,48,2,147,100,36
9.810,38,46,40,48,2,147,92,61
10.190,38,46,40,48,2,147,91,11
9.570,38,45,40,48,2,147,89,31
10.390,38,44,39,48,2,147,89,34
9.590,37,43,39,48,2,147,86,56
10.410,37,43,39,48,2,147,85,6
9.680,37,42,39,48,2,148,83,25
10.310,37,42,39,48,2,148,78,46
9.750,39,42,39,48,2,148,78,61
10.270,39,42,39,48,2,148,80,9
9.510,39,41,39,48,2,147,78,29
10.450,38,42,39,48,2,147,82,43
9.490,37,41,39,48,2,147,81,63
10.510,37,41,39,48,2,147,81,12
9.520,37,41,39,48,2,147,81,29
10.460,36,43,43,48,2,147,91,47
9.690,36,45,43,48,2,147,96,126
10.470,36,52,60,48,2,147,144,72
9.280,36,52,60,48,2,147,144,89
10.560,34,51,60,48,2,147,145,108
9.500,34,51,66,48,2,147,145,120
10.630,34,51,66,48,2,147,145,69
10.690,34,51,71,48,2,147,145,81
9.170,35,52,71,48,2,147,148,109
9.430,33,52,75,48,2,147,148,124
10.680,33,52,75,48,2,147,146,75
9.510,34,52,78,48,2,148,146,87
10.570,36,55,78,48,2,148,149,96
9.250,34,55,81,48,2,148,149,113
10.700,34,55,81,48,2,148,148,79
9.330,35,55,84,48,2,149,148,91
10.540,36,56,84,48,2,149,146,108
9.470,37,56,86,48,2,149,146,122
10.530,37,56,86,48,2,149,146,71
9.440,38,58,89,48,2,151,150,92
10.550,36,58,88,48,2,151,149,97
9.490,37,58,91,48,2,151,149,126
10.540,37,58,91,48,2,151,149,75
9.400,38,61,94,48,2,151,146,88
10.740,41,61,94,48,2,151,148,100
10.770,41,61,97,48,2,151,148,115
9.030,42,62,97,48,2,151,151,75
9.480,39,62,99,48,2,153,151,91
10.720,39,62,99,48,2,153,150,109
0.500,39,62,99,48,2,153,150,109
0.500,39,62,99,48,2,153,150,109
19.770,40,62,102,48,2,153,150,122
10.510,41,64,101,48,2,153,149,71
9.540,41,64,103,48,2,153,149,86
10.600,41,64,103,48,2,153,149,103
9.330,45,69,103,48,2,153,148,112
10.580,45,69,102,48,2,153,148,78
11.010,45,69,103,48,2,155,148,92
9.020,48,73,103,48,2,155,146,105
9.420,50,73,104,48,2,155,146,119
10.430,50,73,104,48,2,155,146,68
